"STATION","NAME","DATE","PRCP","TAVG","TMAX","TMIN"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-07","3.11","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-08","0.47","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-09","0.75","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-10","0.02","83",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-11","0.20","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-12","1.22","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-13","1.65","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-14","1.61","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-15","2.36","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-16","0.75","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-17","0.31","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-18","1.77","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-19","0.43","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-20","0.91","81",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-21","1.26","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-22","2.56","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-23","0.55","83",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-24","0.31","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-25","0.51","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-26","0.16","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-27","0.08","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-28","0.20","79",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-29","3.35","79",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-30","2.09","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-08-31","1.81","81",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-01","0.35","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-02","0.43","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-03","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-04","0.00","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-05","0.28","87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-06","0.00","86",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-07","0.43","83",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-08","0.02","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-09","0.00","86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-10","0.24","85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-11","0.00","84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-12","0.43","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-13","1.02","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-14","0.12","81",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-15","0.28","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-16","0.12","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-17","0.59","81",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-18","0.00","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-19","0.08","82",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-20","0.47","85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-21","0.00","82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-22","0.91","80",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-23","11.26","78",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-24","4.29","82",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-25","0.08","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-26","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-27","0.00","84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-28",,"83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-29",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-09-30",,"84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-01",,"85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-02",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-03",,"83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-04","2.20","82",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-05","0.00","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-06","0.00","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-07",,"87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-08",,"87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-09",,"89",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-10",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-11",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-12",,"85",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-13",,"85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-14",,"83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-15","3.43","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-16","0.83","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-17","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-18",,"84",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-19",,"84",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-20",,"86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-21",,"85","92","80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-22",,"84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-23",,"85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-24",,"85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-25",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-26",,"86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-27",,"87",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-28",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-29",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-30",,"86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-10-31",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-01",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-02",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-03",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-04",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-05",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-06",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-07",,"85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-08",,"86",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-09",,"85",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-10",,"82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-11",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-12",,"82",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-13",,"85",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-14",,"86",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-15",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-16",,"86",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-17",,"87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-18",,"85","94","75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-19",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-20",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-21",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-22",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-23",,"83",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-24",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-25",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-26",,"83",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-27",,"84",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-28",,"83",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-29",,"84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-11-30",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-01",,"86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-02",,"84",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-03",,"83",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-04",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-05",,"82",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-06",,"82",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-07",,"83",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-08",,"83",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-09",,"85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-10","0.02","84",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-11","0.01","80",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-12","0.03","80",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-13","0.00","77",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-14","0.20","76",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-15","0.04","79",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-16","0.00","80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-17",,"80",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-18",,"82",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-19",,"82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-20",,"80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-21",,"79",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-22",,"78",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-23",,"78",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-24",,"79",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-25",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-26",,"82",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-27",,"80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-28",,"75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-29",,"76",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-30",,"77",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2020-12-31",,"81",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-01",,"82",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-02",,"79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-03",,"77",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-04","0.00","77",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-05",,"77",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-06",,"78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-07",,"81",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-08","0.01","80","84","74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-09","0.00","81",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-10",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-11",,"84",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-12",,"85",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-13",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-14",,"80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-15",,"78",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-16",,"78",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-17",,"79",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-18",,"80",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-19",,"81",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-20",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-21",,"78","87","65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-22",,"79",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-23",,"80",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-24",,"78",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-25",,"76",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-26",,"75",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-27",,"75",,"60"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-28",,"75",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-29",,"76",,"59"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-30",,"79",,"61"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-01-31",,"79",,"63"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-01",,"82",,"66"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-02",,"83",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-03",,"81",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-04",,"80",,"65"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-05",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-06",,"82",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-07",,"82",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-08",,"81",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-09",,"81",,"64"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-10",,"79",,"62"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-13",,"79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-14",,"80",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-15",,"78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-16",,"77",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-17",,"78",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-18",,"80",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-19","0.01","82",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-21",,"82",,"70"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-22",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-23",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-24",,"87",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-25",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-26",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-27",,"84",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-02-28",,"87",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-01",,"86",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-02",,"86",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-03",,"85",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-04",,"87",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-05",,"86",,"69"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-06",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-07",,"85",,"68"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-08",,"84",,"67"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-09",,"86",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-10",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-11",,"83",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-12",,"85",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-13",,"87",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-14",,"88",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-15",,"88",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-16",,"88",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-17",,"88",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-18",,"86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-19",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-20",,"83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-21",,"84",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-22",,"85",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-23",,"87",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-24",,"89",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-25",,"91",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-26",,"90",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-27",,"92",,"72"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-28",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-29",,"85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-30",,"83",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-03-31",,"83",,"71"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-01",,"84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-02",,"83",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-03",,"83",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-04",,"84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-05",,"85",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-06",,"88",,"73"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-07",,"87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-08",,"84",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-09",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-10",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-11",,"87",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-12",,"88",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-13",,"88",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-14",,"87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-15",,"87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-16",,"85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-17",,"86",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-18",,"88",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-19",,"86",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-20",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-21",,"85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-22",,"87",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-23",,"87",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-24",,"85",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-25",,"89",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-26",,"87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-27",,"88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-28","0.00","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-29",,"87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-04-30",,"86",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-01",,"88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-02",,"87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-03",,"88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-04",,"89",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-05",,"88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-06",,"87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-07",,"88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-08",,"88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-09",,"88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-10",,"88",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-11",,"87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-12",,"87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-13",,"87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-14",,"88",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-15",,"91",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-16","0.20","91",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-17","0.47","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-18","9.06","84",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-19","0.24","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-20","0.08","86",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-21","0.00","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-22",,"87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-23","0.01","88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-24","0.00","88",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-25",,"87",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-26",,"87",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-27","0.03","87",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-28","0.00","88",,"84"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-29",,"88",,"83"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-30","0.00","88",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-05-31",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-01",,"85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-02",,"85","92","78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-03",,"87",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-04",,"86",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-05","0.01","85",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-06","0.63","85",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-07","0.67","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-08","0.83","82",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-09","2.36","79",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-10","9.09","80",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-11","4.21","80",,"74"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-12",,"82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-13",,"85",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-14","0.16","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-15","0.04","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-16","0.24","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-17","1.22","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-18","3.27","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-19","0.67","83",,"75"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-20","0.55","85",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-21","0.91","85",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-22","0.16","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-23","0.24","86",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-24","0.35","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-25","0.01","80",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-26","1.06","86",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-27","0.00","81",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-28","0.79","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-29","0.00","84",,"78"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-06-30","0.02","84",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-01","0.20","86",,"79"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-02","0.01","86",,"82"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-03","0.08","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-04","0.00","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-05",,"87",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-06","0.00","87",,"81"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-07","0.71","87",,"80"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-08","0.04","83",,
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-09","2.87","83",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-10","1.10","82",,"76"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-11","0.67","83",,"77"
"IN012070800","BOMBAY SANTACRUZ, IN","2021-07-12","0.12","81",,"78"
